,datetime,o,h,l,c,time,date
6962,2021-10-21 11:00:00,16972.45,16989.97,16926.6,16932.05,11:00:00,2021-10-21
6963,2021-10-21 12:00:00,16931.83,16934.48,16873.99,16888.49,12:00:00,2021-10-21
6964,2021-10-21 13:00:00,16887.68,16901.38,16877.76,16889.51,13:00:00,2021-10-21
6984,2021-10-22 09:00:00,16900.32,16932.89,16831.27,16844.18,09:00:00,2021-10-22
6985,2021-10-22 10:00:00,16844.87,16850.74,16800.49,16829.48,10:00:00,2021-10-22
6986,2021-10-22 11:00:00,16830.23,16910.25,16829.67,16868.34,11:00:00,2021-10-22
6987,2021-10-22 12:00:00,16877.1,16911.81,16866.24,16895.99,12:00:00,2021-10-22
6988,2021-10-22 13:00:00,16895.95,16906.04,16877.87,16888.74,13:00:00,2021-10-22
7056,2021-10-25 09:00:00,16879.34,16879.34,16784.11,16790.07,09:00:00,2021-10-25
7057,2021-10-25 10:00:00,16790.96,16888.26,16786.58,16882.62,10:00:00,2021-10-25
7058,2021-10-25 11:00:00,16876.7,16930.98,16871.64,16899.68,11:00:00,2021-10-25
7059,2021-10-25 12:00:00,16909.64,16920.63,16897.84,16903.6,12:00:00,2021-10-25
7060,2021-10-25 13:00:00,16913.04,16914.71,16873.1,16894.24,13:00:00,2021-10-25
7080,2021-10-26 09:00:00,16909.32,17032.02,16909.32,16979.05,09:00:00,2021-10-26
7081,2021-10-26 10:00:00,16976.19,17057.18,16963.01,17055.84,10:00:00,2021-10-26
7082,2021-10-26 11:00:00,17055.6,17067.15,17032.55,17043.95,11:00:00,2021-10-26
7083,2021-10-26 12:00:00,17042.74,17052.61,17015.1,17023.41,12:00:00,2021-10-26
7084,2021-10-26 13:00:00,17015.46,17034.34,16993.28,17034.34,13:00:00,2021-10-26
7584,2021-11-16 09:00:00,17639.96,17708.1,17637.49,17686.6,09:00:00,2021-11-16
7585,2021-11-16 10:00:00,17689.49,17700.99,17662.4,17683.31,10:00:00,2021-11-16
7586,2021-11-16 11:00:00,17684.35,17692.68,17629.8,17668.45,11:00:00,2021-11-16
7587,2021-11-16 12:00:00,17668.5,17676.03,17649.17,17670.56,12:00:00,2021-11-16
7588,2021-11-16 13:00:00,17661.59,17693.13,17654.28,17693.13,13:00:00,2021-11-16
7608,2021-11-17 09:00:00,17705.29,17762.77,17704.4,17713.38,09:00:00,2021-11-17
7609,2021-11-17 10:00:00,17714.01,17738.98,17669.58,17738.98,10:00:00,2021-11-17
7610,2021-11-17 11:00:00,17727.86,17759.32,17727.51,17740.39,11:00:00,2021-11-17
7611,2021-11-17 12:00:00,17741.47,17756.81,17706.97,17728.05,12:00:00,2021-11-17
7612,2021-11-17 13:00:00,17726.97,17764.04,17706.82,17764.04,13:00:00,2021-11-17
7632,2021-11-18 09:00:00,17767.06,17830.37,17767.06,17797.31,09:00:00,2021-11-18
7633,2021-11-18 10:00:00,17796.08,17821.02,17748.21,17788.48,10:00:00,2021-11-18
7634,2021-11-18 11:00:00,17787.03,17836.59,17784.06,17823.82,11:00:00,2021-11-18
7635,2021-11-18 12:00:00,17820.78,17830.83,17794.03,17807.45,12:00:00,2021-11-18
7636,2021-11-18 13:00:00,17820.11,17841.37,17805.89,17841.37,13:00:00,2021-11-18
7656,2021-11-19 09:00:00,17864.19,17986.18,17855.38,17862.92,09:00:00,2021-11-19
7657,2021-11-19 10:00:00,17872.29,17888.77,17844.74,17883.48,10:00:00,2021-11-19
7658,2021-11-19 11:00:00,17882.69,17884.43,17803.24,17818.96,11:00:00,2021-11-19
7659,2021-11-19 12:00:00,17819.27,17831.45,17786.05,17805.09,12:00:00,2021-11-19
7660,2021-11-19 13:00:00,17809.0,17830.32,17802.83,17818.31,13:00:00,2021-11-19
7728,2021-11-22 09:00:00,17828.53,17847.95,17790.64,17826.74,09:00:00,2021-11-22
7729,2021-11-22 10:00:00,17825.18,17843.53,17796.0,17821.32,10:00:00,2021-11-22
7730,2021-11-22 11:00:00,17821.13,17833.67,17806.03,17817.92,11:00:00,2021-11-22
7731,2021-11-22 12:00:00,17817.73,17857.73,17809.18,17829.8,12:00:00,2021-11-22
7732,2021-11-22 13:00:00,17831.55,17835.52,17803.54,17803.54,13:00:00,2021-11-22
7752,2021-11-23 09:00:00,17797.9,17797.9,17692.13,17732.88,09:00:00,2021-11-23
7753,2021-11-23 10:00:00,17733.08,17742.57,17675.47,17704.34,10:00:00,2021-11-23
7754,2021-11-23 11:00:00,17703.03,17727.7,17692.6,17709.02,11:00:00,2021-11-23
7755,2021-11-23 12:00:00,17708.82,17719.76,17673.15,17674.0,12:00:00,2021-11-23
7756,2021-11-23 13:00:00,17672.92,17686.93,17650.07,17666.12,13:00:00,2021-11-23
7776,2021-11-24 09:00:00,17680.16,17722.89,17660.87,17689.99,09:00:00,2021-11-24
7777,2021-11-24 10:00:00,17686.27,17694.37,17612.71,17622.15,10:00:00,2021-11-24
7778,2021-11-24 11:00:00,17623.49,17640.57,17588.78,17621.93,11:00:00,2021-11-24
7779,2021-11-24 12:00:00,17621.71,17635.2,17597.94,17603.53,12:00:00,2021-11-24
7780,2021-11-24 13:00:00,17606.98,17673.78,17604.6,17642.52,13:00:00,2021-11-24
7800,2021-11-25 09:00:00,17686.12,17724.5,17609.51,17630.1,09:00:00,2021-11-25
7801,2021-11-25 10:00:00,17627.31,17675.81,17625.82,17653.1,10:00:00,2021-11-25
7802,2021-11-25 11:00:00,17648.21,17676.47,17644.41,17653.66,11:00:00,2021-11-25
7803,2021-11-25 12:00:00,17658.11,17677.97,17638.19,17639.45,12:00:00,2021-11-25
7804,2021-11-25 13:00:00,17637.31,17658.09,17633.38,17654.19,13:00:00,2021-11-25
7824,2021-11-26 09:00:00,17641.79,17641.79,17451.98,17484.13,09:00:00,2021-11-26
7825,2021-11-26 10:00:00,17487.55,17498.24,17368.01,17399.15,10:00:00,2021-11-26
7826,2021-11-26 11:00:00,17400.63,17413.16,17367.53,17387.99,11:00:00,2021-11-26
7827,2021-11-26 12:00:00,17389.18,17400.93,17350.65,17363.12,12:00:00,2021-11-26
7828,2021-11-26 13:00:00,17351.57,17369.39,17330.44,17369.39,13:00:00,2021-11-26
7896,2021-11-29 09:00:00,17320.01,17370.53,17167.24,17359.22,09:00:00,2021-11-29
7897,2021-11-29 10:00:00,17359.44,17406.16,17319.05,17395.48,10:00:00,2021-11-29
7898,2021-11-29 11:00:00,17398.89,17415.63,17351.57,17373.9,11:00:00,2021-11-29
7899,2021-11-29 12:00:00,17369.71,17395.98,17343.3,17343.3,12:00:00,2021-11-29
7900,2021-11-29 13:00:00,17342.82,17354.67,17300.76,17328.09,13:00:00,2021-11-29
7920,2021-11-30 09:00:00,17369.79,17535.23,17369.79,17487.95,09:00:00,2021-11-30
7921,2021-11-30 10:00:00,17488.38,17513.25,17457.8,17480.1,10:00:00,2021-11-30
7922,2021-11-30 11:00:00,17485.35,17498.73,17468.23,17479.84,11:00:00,2021-11-30
7923,2021-11-30 12:00:00,17487.2,17492.1,17459.88,17480.43,12:00:00,2021-11-30
7924,2021-11-30 13:00:00,17490.72,17490.72,17377.12,17427.76,13:00:00,2021-11-30
7944,2021-12-01 09:00:00,17428.61,17465.11,17374.59,17443.53,09:00:00,2021-12-01
7945,2021-12-01 10:00:00,17446.78,17517.1,17441.71,17507.72,10:00:00,2021-12-01
7946,2021-12-01 11:00:00,17506.48,17516.93,17482.47,17494.87,11:00:00,2021-12-01
7947,2021-12-01 12:00:00,17497.61,17591.44,17496.54,17580.28,12:00:00,2021-12-01
7948,2021-12-01 13:00:00,17580.6,17626.21,17577.67,17585.99,13:00:00,2021-12-01
7968,2021-12-02 09:00:00,17575.91,17739.85,17559.44,17728.24,09:00:00,2021-12-02
7969,2021-12-02 10:00:00,17735.87,17741.55,17622.59,17652.4,10:00:00,2021-12-02
7970,2021-12-02 11:00:00,17661.28,17698.33,17649.56,17686.62,11:00:00,2021-12-02
7971,2021-12-02 12:00:00,17684.25,17724.57,17683.65,17695.34,12:00:00,2021-12-02
7972,2021-12-02 13:00:00,17693.97,17724.88,17676.81,17724.88,13:00:00,2021-12-02
7992,2021-12-03 09:00:00,17720.93,17781.14,17670.32,17712.31,09:00:00,2021-12-03
7993,2021-12-03 10:00:00,17702.76,17745.5,17701.58,17710.23,10:00:00,2021-12-03
7994,2021-12-03 11:00:00,17708.88,17755.44,17697.92,17752.23,11:00:00,2021-12-03
7995,2021-12-03 12:00:00,17751.32,17758.4,17721.98,17721.98,12:00:00,2021-12-03
7996,2021-12-03 13:00:00,17722.89,17743.7,17697.14,17697.14,13:00:00,2021-12-03
8064,2021-12-06 09:00:00,17650.67,17680.33,17585.95,17667.21,09:00:00,2021-12-06
8065,2021-12-06 10:00:00,17665.3,17715.39,17648.2,17694.07,10:00:00,2021-12-06
8066,2021-12-06 11:00:00,17691.85,17752.37,17691.85,17748.52,11:00:00,2021-12-06
8067,2021-12-06 12:00:00,17749.45,17763.42,17694.33,17710.37,12:00:00,2021-12-06
8068,2021-12-06 13:00:00,17710.07,17716.59,17688.17,17688.21,13:00:00,2021-12-06
8088,2021-12-07 09:00:00,17734.19,17751.19,17642.32,17688.94,09:00:00,2021-12-07
8089,2021-12-07 10:00:00,17689.51,17691.34,17649.12,17672.66,10:00:00,2021-12-07
8090,2021-12-07 11:00:00,17672.03,17696.3,17658.68,17678.55,11:00:00,2021-12-07
8091,2021-12-07 12:00:00,17680.21,17703.35,17668.04,17690.18,12:00:00,2021-12-07
8092,2021-12-07 13:00:00,17692.51,17796.92,17683.97,17796.92,13:00:00,2021-12-07
8112,2021-12-08 09:00:00,17845.06,17988.88,17845.06,17919.21,09:00:00,2021-12-08
8113,2021-12-08 10:00:00,17911.13,17934.59,17898.27,17926.61,10:00:00,2021-12-08
8114,2021-12-08 11:00:00,17913.89,17929.63,17857.35,17867.59,11:00:00,2021-12-08
8115,2021-12-08 12:00:00,17860.63,17895.43,17852.76,17875.24,12:00:00,2021-12-08
8116,2021-12-08 13:00:00,17880.55,17912.21,17832.42,17832.42,13:00:00,2021-12-08
8136,2021-12-09 09:00:00,17880.41,17925.12,17842.94,17856.0,09:00:00,2021-12-09
8137,2021-12-09 10:00:00,17857.33,17899.22,17856.6,17877.49,10:00:00,2021-12-09
8138,2021-12-09 11:00:00,17876.64,17896.0,17818.39,17826.12,11:00:00,2021-12-09
8139,2021-12-09 12:00:00,17835.3,17850.83,17807.12,17841.06,12:00:00,2021-12-09
8140,2021-12-09 13:00:00,17839.03,17914.12,17828.13,17914.12,13:00:00,2021-12-09
8160,2021-12-10 09:00:00,17893.29,17893.29,17767.8,17837.4,09:00:00,2021-12-10
8161,2021-12-10 10:00:00,17827.17,17869.51,17823.76,17841.9,10:00:00,2021-12-10
8162,2021-12-10 11:00:00,17830.23,17860.99,17816.78,17855.65,11:00:00,2021-12-10
8163,2021-12-10 12:00:00,17855.68,17856.8,17817.79,17836.43,12:00:00,2021-12-10
8164,2021-12-10 13:00:00,17835.75,17868.34,17826.26,17826.26,13:00:00,2021-12-10
8232,2021-12-13 09:00:00,17841.03,17919.35,17841.03,17904.79,09:00:00,2021-12-13
8233,2021-12-13 10:00:00,17893.38,17913.3,17835.68,17849.03,10:00:00,2021-12-13
8234,2021-12-13 11:00:00,17849.1,17871.76,17840.51,17866.52,11:00:00,2021-12-13
8235,2021-12-13 12:00:00,17865.71,17871.31,17834.39,17843.84,12:00:00,2021-12-13
8236,2021-12-13 13:00:00,17844.31,17848.19,17767.6,17767.6,13:00:00,2021-12-13
8256,2021-12-14 09:00:00,17754.38,17754.38,17623.31,17673.54,09:00:00,2021-12-14
8257,2021-12-14 10:00:00,17676.87,17684.37,17583.98,17588.77,10:00:00,2021-12-14
8258,2021-12-14 11:00:00,17588.56,17630.9,17588.56,17600.18,11:00:00,2021-12-14
8259,2021-12-14 12:00:00,17608.49,17613.67,17576.56,17591.72,12:00:00,2021-12-14
8260,2021-12-14 13:00:00,17592.85,17603.07,17566.99,17599.37,13:00:00,2021-12-14
8280,2021-12-15 09:00:00,17592.87,17652.23,17556.87,17648.2,09:00:00,2021-12-15
8281,2021-12-15 10:00:00,17640.0,17650.96,17600.45,17632.7,10:00:00,2021-12-15
8282,2021-12-15 11:00:00,17634.72,17678.23,17634.72,17665.77,11:00:00,2021-12-15
8283,2021-12-15 12:00:00,17666.44,17678.78,17619.97,17630.52,12:00:00,2021-12-15
8284,2021-12-15 13:00:00,17630.06,17660.1,17617.04,17660.1,13:00:00,2021-12-15
8304,2021-12-16 09:00:00,17719.06,17814.32,17719.06,17732.21,09:00:00,2021-12-16
8305,2021-12-16 10:00:00,17740.74,17779.93,17719.99,17763.07,10:00:00,2021-12-16
8306,2021-12-16 11:00:00,17766.31,17787.6,17735.88,17750.25,11:00:00,2021-12-16
8307,2021-12-16 12:00:00,17748.85,17792.61,17735.54,17789.49,12:00:00,2021-12-16
8308,2021-12-16 13:00:00,17791.85,17795.43,17766.42,17785.74,13:00:00,2021-12-16
8328,2021-12-17 09:00:00,17744.54,17806.3,17718.27,17803.92,09:00:00,2021-12-17
8329,2021-12-17 10:00:00,17794.56,17822.74,17786.45,17805.37,10:00:00,2021-12-17
8330,2021-12-17 11:00:00,17804.65,17805.3,17763.1,17776.78,11:00:00,2021-12-17
8331,2021-12-17 12:00:00,17775.63,17782.33,17744.01,17779.96,12:00:00,2021-12-17
8332,2021-12-17 13:00:00,17780.44,17812.59,17760.54,17812.59,13:00:00,2021-12-17
