datetime,o,h,l,c,time,date
2018/6/26 10:30,10669.35,10672.06,10665.11,10665.31,10:30:00,2018/6/26
2018/6/26 11:00,10689.67,10696.27,10686.12,10690.8,11:00:00,2018/6/26
2018/6/26 11:30,10698.08,10701.53,10694.24,10694.33,11:30:00,2018/6/26
2018/6/26 12:00,10708.19,10714.08,10707.34,10708.94,12:00:00,2018/6/26
2018/6/26 12:30,10735.2,10736.46,10729.3,10736.46,12:30:00,2018/6/26
2018/6/26 13:00,10732.31,10732.68,10727.55,10732.68,13:00:00,2018/6/26
2018/6/26 13:30,10742.17,10742.17,10742.17,10742.17,13:30:00,2018/6/26
2018/6/27 09:00,10766.88,10788.38,10766.88,10788.38,09:00:00,2018/6/27
2018/6/27 09:30,10769.74,10769.74,10761.04,10763.11,09:30:00,2018/6/27
2018/6/27 10:00,10764.85,10764.85,10755.62,10757.54,10:00:00,2018/6/27
2018/6/27 10:30,10779.74,10779.74,10772.64,10779.52,10:30:00,2018/6/27
2018/6/27 11:00,10769.26,10772.64,10766.74,10768.07,11:00:00,2018/6/27
2018/6/27 11:30,10749.68,10750.97,10745.01,10750.97,11:30:00,2018/6/27
2018/6/27 12:00,10728.61,10732.12,10728.61,10731.9,12:00:00,2018/6/27
2018/6/27 12:30,10726.71,10734.06,10726.71,10732.9,12:30:00,2018/6/27
2018/6/27 13:00,10742.13,10742.49,10735.28,10741.14,13:00:00,2018/6/27
2018/6/27 13:30,10701.03,10701.03,10701.03,10701.03,13:30:00,2018/6/27
2018/6/28 09:00,10669.42,10669.42,10646.12,10647.4,09:00:00,2018/6/28
2018/6/28 09:30,10642.52,10650.22,10642.52,10643.51,09:30:00,2018/6/28
2018/6/28 10:00,10654.24,10655.65,10648.33,10655.65,10:00:00,2018/6/28
2018/6/28 10:30,10701.76,10702.54,10693.82,10697.96,10:30:00,2018/6/28
2018/6/28 11:00,10717.22,10719.73,10712.38,10712.78,11:00:00,2018/6/28
2018/6/28 11:30,10700.43,10700.59,10694.28,10694.52,11:30:00,2018/6/28
2018/6/28 12:00,10671.44,10675.56,10670.25,10675.56,12:00:00,2018/6/28
2018/6/28 12:30,10682.99,10683.16,10677.62,10677.62,12:30:00,2018/6/28
2018/6/28 13:00,10685.23,10692.8,10683.24,10684.68,13:00:00,2018/6/28
2018/6/28 13:30,10654.28,10654.28,10654.28,10654.28,13:30:00,2018/6/28
2018/6/29 09:00,10667.64,10696.28,10667.64,10693.79,09:00:00,2018/6/29
2018/6/29 09:30,10698.02,10704.25,10695.93,10697.9,09:30:00,2018/6/29
2018/6/29 10:00,10689.7,10698.24,10689.7,10698.24,10:00:00,2018/6/29
2018/6/29 10:30,10722.41,10727.75,10722.41,10723.97,10:30:00,2018/6/29
2018/6/29 11:00,10772.33,10777.34,10767.68,10776.3,11:00:00,2018/6/29
2018/6/29 11:30,10775.78,10783.36,10775.78,10782.99,11:30:00,2018/6/29
2018/6/29 12:00,10798.03,10798.7,10793.1,10793.1,12:00:00,2018/6/29
2018/6/29 12:30,10797.88,10800.49,10795.29,10799.64,12:30:00,2018/6/29
2018/6/29 13:00,10814.2,10818.92,10808.21,10811.36,13:00:00,2018/6/29
2018/6/29 13:30,10836.91,10836.91,10836.91,10836.91,13:30:00,2018/6/29
2018/7/2 09:00,10852.17,10859,10848.95,10851.69,09:00:00,2018/7/2
2018/7/2 09:30,10865.22,10865.22,10859,10864.89,09:30:00,2018/7/2
2018/7/2 10:00,10864.53,10864.53,10859.42,10862.48,10:00:00,2018/7/2
2018/7/2 10:30,10876.12,10881.46,10876.12,10879.16,10:30:00,2018/7/2
2018/7/2 11:00,10833.51,10833.51,10816.99,10818.42,11:00:00,2018/7/2
2018/7/2 11:30,10833.39,10835.99,10823.34,10823.34,11:30:00,2018/7/2
2018/7/2 12:00,10821.92,10824.46,10819.65,10820.81,12:00:00,2018/7/2
2018/7/2 12:30,10813.92,10819.88,10812.7,10815.47,12:30:00,2018/7/2
2018/7/2 13:00,10818.09,10820.64,10814.26,10816.52,13:00:00,2018/7/2
2018/7/2 13:30,10777.94,10777.94,10777.94,10777.94,13:30:00,2018/7/2
2018/7/3 09:00,10802.88,10821.02,10802.88,10820.77,09:00:00,2018/7/3
2018/7/3 09:30,10849.42,10854.5,10847.19,10852.89,09:30:00,2018/7/3
2018/7/3 10:00,10807.23,10807.23,10794.84,10796.1,10:00:00,2018/7/3
2018/7/3 10:30,10812.48,10814.8,10807.85,10807.85,10:30:00,2018/7/3
2018/7/3 11:00,10769.9,10771.72,10765.22,10768.29,11:00:00,2018/7/3
2018/7/3 11:30,10743.4,10746.86,10738.44,10746.86,11:30:00,2018/7/3
2018/7/3 12:00,10754.36,10758.15,10750.96,10758.15,12:00:00,2018/7/3
2018/7/3 12:30,10756.22,10756.55,10745.57,10745.57,12:30:00,2018/7/3
2018/7/3 13:00,10724.7,10724.7,10718.09,10718.09,13:00:00,2018/7/3
2018/7/3 13:30,10715.72,10715.72,10715.72,10715.72,13:30:00,2018/7/3
2018/7/4 09:00,10714.25,10726.19,10714.25,10725.72,09:00:00,2018/7/4
2018/7/4 09:30,10744.05,10746.07,10738.39,10742.01,09:30:00,2018/7/4
2018/7/4 10:00,10728.98,10728.98,10723.35,10728.14,10:00:00,2018/7/4
2018/7/4 10:30,10713.07,10713.54,10708.86,10710.36,10:30:00,2018/7/4
2018/7/4 11:00,10723.2,10724.25,10723.04,10723.58,11:00:00,2018/7/4
2018/7/4 11:30,10707.05,10712.45,10707.05,10712.45,11:30:00,2018/7/4
2018/7/4 12:00,10714.16,10716.46,10711.52,10715.45,12:00:00,2018/7/4
2018/7/4 12:30,10702.63,10703.89,10695.88,10697.66,12:30:00,2018/7/4
2018/7/4 13:00,10707.35,10713.97,10706.34,10709.12,13:00:00,2018/7/4
2018/7/4 13:30,10721.87,10721.87,10721.87,10721.87,13:30:00,2018/7/4
2018/7/5 09:00,10690.91,10709.8,10690.91,10708.4,09:00:00,2018/7/5
2018/7/5 09:30,10671.65,10675.68,10671.65,10675.68,09:30:00,2018/7/5
2018/7/5 10:00,10676.86,10677.27,10670.17,10672.37,10:00:00,2018/7/5
2018/7/5 10:30,10689.67,10689.67,10681.53,10682.62,10:30:00,2018/7/5
2018/7/5 11:00,10683.45,10685.13,10682.04,10683.36,11:00:00,2018/7/5
2018/7/5 11:30,10665.43,10669.46,10663.4,10669.31,11:30:00,2018/7/5
2018/7/5 12:00,10638.89,10643.45,10635.53,10643.32,12:00:00,2018/7/5
2018/7/5 12:30,10626.74,10629.82,10621.22,10621.22,12:30:00,2018/7/5
2018/7/5 13:00,10620.99,10626.56,10618.89,10624.75,13:00:00,2018/7/5
2018/7/5 13:30,10611.81,10611.81,10611.81,10611.81,13:30:00,2018/7/5
2018/7/6 09:00,10645.66,10662.53,10645.34,10657.7,09:00:00,2018/7/6
2018/7/6 09:30,10623.73,10627.5,10619.02,10624.64,09:30:00,2018/7/6
2018/7/6 10:00,10611.86,10611.86,10603.37,10606.96,10:00:00,2018/7/6
2018/7/6 10:30,10574.42,10579.32,10572.5,10579.32,10:30:00,2018/7/6
2018/7/6 11:00,10562.21,10568.96,10561.01,10561.5,11:00:00,2018/7/6
2018/7/6 11:30,10555.27,10558.84,10554.21,10558.72,11:30:00,2018/7/6
2018/7/6 12:00,10552.32,10553.68,10548.25,10551.43,12:00:00,2018/7/6
2018/7/6 12:30,10577.24,10580.87,10575.59,10576.78,12:30:00,2018/7/6
2018/7/6 13:00,10606.29,10608.29,10598.95,10606.45,13:00:00,2018/7/6
2018/7/6 13:30,10608.57,10608.57,10608.57,10608.57,13:30:00,2018/7/6
2018/7/9 09:00,10638.9,10685.32,10638.9,10684.45,09:00:00,2018/7/9
2018/7/9 09:30,10667.44,10671.51,10665.37,10665.37,09:30:00,2018/7/9
2018/7/9 10:00,10712.75,10715.2,10711.48,10712.69,10:00:00,2018/7/9
2018/7/9 10:30,10714.82,10715.45,10707.42,10714.49,10:30:00,2018/7/9
2018/7/9 11:00,10712.43,10715.87,10708.82,10712.39,11:00:00,2018/7/9
2018/7/9 11:30,10728.98,10730.43,10725.72,10729.01,11:30:00,2018/7/9
2018/7/9 12:00,10736.27,10737.59,10730.15,10737.59,12:00:00,2018/7/9
2018/7/9 12:30,10729.66,10737.1,10728.67,10732.9,12:30:00,2018/7/9
2018/7/9 13:00,10729.83,10731.59,10726.71,10729.88,13:00:00,2018/7/9
2018/7/9 13:30,10720.28,10720.28,10720.28,10720.28,13:30:00,2018/7/9
2018/7/10 09:00,10737.62,10772.69,10737.62,10765.46,09:00:00,2018/7/10
2018/7/10 09:30,10768.45,10768.45,10766.99,10767.06,09:30:00,2018/7/10
2018/7/10 10:00,10752.99,10759.93,10752.53,10752.82,10:00:00,2018/7/10
2018/7/10 10:30,10757.6,10757.6,10753.9,10753.9,10:30:00,2018/7/10
2018/7/10 11:00,10742.43,10746.35,10740.14,10740.14,11:00:00,2018/7/10
2018/7/10 11:30,10744.65,10751.74,10744.65,10750.09,11:30:00,2018/7/10
2018/7/10 12:00,10735.86,10739.87,10733.63,10735.02,12:00:00,2018/7/10
2018/7/10 12:30,10735.3,10741.25,10735.27,10737.55,12:30:00,2018/7/10
2018/7/10 13:00,10752.43,10755.38,10748.05,10753.87,13:00:00,2018/7/10
2018/7/10 13:30,10756.89,10756.89,10756.89,10756.89,13:30:00,2018/7/10
2018/7/11 09:00,10693.64,10693.64,10652.63,10652.63,09:00:00,2018/7/11
2018/7/11 09:30,10647.98,10650.19,10642.02,10647.82,09:30:00,2018/7/11
2018/7/11 10:00,10667.15,10670.83,10665.25,10670.83,10:00:00,2018/7/11
2018/7/11 10:30,10680.05,10681.51,10675.29,10677.92,10:30:00,2018/7/11
2018/7/11 11:00,10677.04,10681.3,10675.97,10679.26,11:00:00,2018/7/11
2018/7/11 11:30,10672.43,10674.64,10671.5,10674.64,11:30:00,2018/7/11
2018/7/11 12:00,10680.55,10680.55,10673.09,10678.89,12:00:00,2018/7/11
2018/7/11 12:30,10678.29,10679.18,10675.12,10677.88,12:30:00,2018/7/11
2018/7/11 13:00,10675.96,10675.96,10667.25,10667.29,13:00:00,2018/7/11
2018/7/11 13:30,10676.84,10676.84,10676.84,10676.84,13:30:00,2018/7/11
2018/7/12 09:00,10644.91,10654.12,10643.65,10654.12,09:00:00,2018/7/12
2018/7/12 09:30,10656.62,10657.31,10648.44,10649.47,09:30:00,2018/7/12
2018/7/12 10:00,10713.28,10721.77,10713.28,10716.52,10:00:00,2018/7/12
2018/7/12 10:30,10716.42,10720.96,10712.69,10712.69,10:30:00,2018/7/12
2018/7/12 11:00,10732.9,10735.57,10730.06,10732,11:00:00,2018/7/12
2018/7/12 11:30,10729.23,10733.49,10727.69,10731.91,11:30:00,2018/7/12
2018/7/12 12:00,10721.89,10721.92,10714.6,10721.2,12:00:00,2018/7/12
2018/7/12 12:30,10722.22,10724.32,10718.9,10724.32,12:30:00,2018/7/12
2018/7/12 13:00,10731.13,10731.13,10725.52,10727.3,13:00:00,2018/7/12
2018/7/12 13:30,10738.38,10738.38,10738.38,10738.38,13:30:00,2018/7/12
2018/7/13 09:00,10769.7,10801.65,10769.7,10798.98,09:00:00,2018/7/13
2018/7/13 09:30,10794.87,10800.92,10794.51,10796.16,09:30:00,2018/7/13
2018/7/13 10:00,10813.22,10813.22,10807.35,10811.45,10:00:00,2018/7/13
2018/7/13 10:30,10820.19,10825.12,10819.29,10824.06,10:30:00,2018/7/13
2018/7/13 11:00,10821.27,10830.15,10821.27,10821.97,11:00:00,2018/7/13
2018/7/13 11:30,10832.69,10836.87,10828.75,10836.87,11:30:00,2018/7/13
2018/7/13 12:00,10836.37,10843.71,10836.37,10843.71,12:00:00,2018/7/13
2018/7/13 12:30,10835.18,10844.03,10835.18,10838.86,12:30:00,2018/7/13
2018/7/13 13:00,10845.4,10847.86,10841.02,10846.55,13:00:00,2018/7/13
2018/7/13 13:30,10864.54,10864.54,10864.54,10864.54,13:30:00,2018/7/13
2018/7/16 09:00,10867.97,10886.08,10867.97,10885.41,09:00:00,2018/7/16
2018/7/16 09:30,10871.89,10872.97,10864.22,10869.08,09:30:00,2018/7/16
2018/7/16 10:00,10858.99,10864.26,10857.72,10864.26,10:00:00,2018/7/16
2018/7/16 10:30,10857.8,10860.09,10857.8,10858.88,10:30:00,2018/7/16
2018/7/16 11:00,10847.12,10854.45,10846.55,10854.07,11:00:00,2018/7/16
2018/7/16 11:30,10858.14,10860.33,10853.24,10857.98,11:30:00,2018/7/16
2018/7/16 12:00,10858.83,10865.18,10858.83,10863.27,12:00:00,2018/7/16
2018/7/16 12:30,10864.85,10871.04,10864.85,10865.2,12:30:00,2018/7/16
2018/7/16 13:00,10853.52,10856.69,10847.44,10847.44,13:00:00,2018/7/16
2018/7/16 13:30,10817.45,10817.45,10817.45,10817.45,13:30:00,2018/7/16
2018/7/17 09:00,10802.75,10814.29,10802.75,10808.7,09:00:00,2018/7/17
2018/7/17 09:30,10798.38,10801.31,10794.78,10795.56,09:30:00,2018/7/17
2018/7/17 10:00,10771.64,10777.42,10770.09,10775.57,10:00:00,2018/7/17
2018/7/17 10:30,10777.15,10783.79,10777.15,10779.16,10:30:00,2018/7/17
2018/7/17 11:00,10788.06,10790.91,10784.6,10788.59,11:00:00,2018/7/17
2018/7/17 11:30,10792.89,10797.63,10789.61,10790.21,11:30:00,2018/7/17
2018/7/17 12:00,10794.54,10795.86,10789.41,10793.73,12:00:00,2018/7/17
2018/7/17 12:30,10768.2,10771.92,10765.34,10771.52,12:30:00,2018/7/17
2018/7/17 13:00,10772.26,10772.27,10768.5,10770.64,13:00:00,2018/7/17
2018/7/17 13:30,10778.99,10778.99,10778.99,10778.99,13:30:00,2018/7/17
2018/7/18 09:00,10811.43,10834.92,10811.43,10834.72,09:00:00,2018/7/18
2018/7/18 09:30,10828.45,10830.33,10822.93,10829.02,09:30:00,2018/7/18
2018/7/18 10:00,10835.41,10837.62,10834.24,10836.32,10:00:00,2018/7/18
2018/7/18 10:30,10858.99,10859.85,10853.03,10857.43,10:30:00,2018/7/18
2018/7/18 11:00,10861.48,10861.48,10853.14,10858.2,11:00:00,2018/7/18
2018/7/18 11:30,10830.52,10832.2,10828.62,10828.62,11:30:00,2018/7/18
2018/7/18 12:00,10824,10828.15,10821.64,10821.91,12:00:00,2018/7/18
2018/7/18 12:30,10790.63,10798.24,10790.63,10797.66,12:30:00,2018/7/18
2018/7/18 13:00,10804.88,10827.67,10804.88,10827.67,13:00:00,2018/7/18
2018/7/18 13:30,10842.46,10842.46,10842.46,10842.46,13:30:00,2018/7/18
2018/7/19 09:00,10868.56,10883.6,10868.56,10877.14,09:00:00,2018/7/19
2018/7/19 09:30,10876.49,10878.74,10875.92,10878.74,09:30:00,2018/7/19
2018/7/19 10:00,10884.25,10884.67,10879.37,10883.62,10:00:00,2018/7/19
2018/7/19 10:30,10870.16,10876.06,10870.16,10870.3,10:30:00,2018/7/19
2018/7/19 11:00,10878.48,10879.15,10873.9,10878.44,11:00:00,2018/7/19
2018/7/19 11:30,10850.88,10856.56,10849.21,10853.8,11:30:00,2018/7/19
2018/7/19 12:00,10858.85,10865.32,10857.36,10860.41,12:00:00,2018/7/19
2018/7/19 12:30,10850,10850,10847.47,10847.47,12:30:00,2018/7/19
2018/7/19 13:00,10844.65,10845,10837.7,10837.7,13:00:00,2018/7/19
2018/7/19 13:30,10835.38,10835.38,10835.38,10835.38,13:30:00,2018/7/19
2018/7/20 09:00,10932.51,10948.61,10932.51,10948.61,09:00:00,2018/7/20
2018/7/20 09:30,10939.7,10949.12,10939.7,10949.12,09:30:00,2018/7/20
2018/7/20 10:00,10909.89,10911.67,10904.12,10911.59,10:00:00,2018/7/20
2018/7/20 10:30,10923.38,10928.54,10922.25,10927.51,10:30:00,2018/7/20
2018/7/20 11:00,10928.62,10928.62,10922,10926.09,11:00:00,2018/7/20
2018/7/20 11:30,10927.74,10927.74,10921.04,10927.15,11:30:00,2018/7/20
2018/7/20 12:00,10916.74,10916.91,10912.59,10913.66,12:00:00,2018/7/20
2018/7/20 12:30,10901.5,10904.26,10899.43,10902.15,12:30:00,2018/7/20
2018/7/20 13:00,10902.06,10915.03,10902.06,10914.19,13:00:00,2018/7/20
2018/7/20 13:30,10932.11,10932.11,10932.11,10932.11,13:30:00,2018/7/20
2018/7/23 09:00,10929.46,10939.62,10929.46,10939.48,09:00:00,2018/7/23
2018/7/23 09:30,10924.54,10931.87,10924.54,10931.87,09:30:00,2018/7/23
2018/7/23 10:00,10939.99,10939.99,10932.41,10937.29,10:00:00,2018/7/23
2018/7/23 10:30,10950.09,10953.23,10947.44,10953.23,10:30:00,2018/7/23
2018/7/23 11:00,10929.37,10930.62,10924.71,10924.71,11:00:00,2018/7/23
2018/7/23 11:30,10939.1,10940.58,10935.47,10935.47,11:30:00,2018/7/23
2018/7/23 12:00,10938.73,10943.09,10937.13,10943.09,12:00:00,2018/7/23
2018/7/23 12:30,10903.52,10910.08,10903.52,10904.98,12:30:00,2018/7/23
2018/7/23 13:00,10930.68,10935.7,10929.02,10931.63,13:00:00,2018/7/23
2018/7/23 13:30,10946.89,10946.89,10946.89,10946.89,13:30:00,2018/7/23
2018/7/24 09:00,10937.77,10943.66,10936.77,10938.35,09:00:00,2018/7/24
2018/7/24 09:30,10938.28,10939.89,10933.66,10938.82,09:30:00,2018/7/24
2018/7/24 10:00,10941.04,10951.84,10941.04,10951.84,10:00:00,2018/7/24
2018/7/24 10:30,10948.58,10950.65,10942.2,10948.41,10:30:00,2018/7/24
2018/7/24 11:00,10956.06,10957.72,10954.11,10954.49,11:00:00,2018/7/24
2018/7/24 11:30,10962.07,10964.08,10957.78,10960.56,11:30:00,2018/7/24
2018/7/24 12:00,10961.97,10963.04,10957.81,10963.04,12:00:00,2018/7/24
2018/7/24 12:30,10967.59,10970.23,10966.47,10969.16,12:30:00,2018/7/24
2018/7/24 13:00,10962.63,10966.09,10957.41,10962.49,13:00:00,2018/7/24
2018/7/24 13:30,10995.39,10995.39,10995.39,10995.39,13:30:00,2018/7/24
2018/7/25 09:00,10957.66,10964.58,10956,10961.41,09:00:00,2018/7/25
2018/7/25 09:30,10978.52,10978.52,10969.05,10975.51,09:30:00,2018/7/25
2018/7/25 10:00,10984.83,10984.85,10976.8,10984.11,10:00:00,2018/7/25
2018/7/25 10:30,10985.05,10987.02,10980.7,10981.69,10:30:00,2018/7/25
2018/7/25 11:00,10978.67,10979.6,10972.8,10978.58,11:00:00,2018/7/25
2018/7/25 11:30,10976.44,10977.81,10971.2,10971.89,11:30:00,2018/7/25
2018/7/25 12:00,10960.47,10966.8,10959.71,10966.8,12:00:00,2018/7/25
2018/7/25 12:30,10966.25,10967.2,10961.68,10965.98,12:30:00,2018/7/25
2018/7/25 13:00,10970.8,10973.56,10963.82,10969.27,13:00:00,2018/7/25
2018/7/25 13:30,10965.79,10965.79,10965.79,10965.79,13:30:00,2018/7/25
2018/7/26 09:00,10969.35,10986.93,10969.35,10981.83,09:00:00,2018/7/26
2018/7/26 09:30,11013.13,11017.54,11012.68,11016.09,09:30:00,2018/7/26
2018/7/26 10:00,10985.06,10988.06,10981.54,10986.08,10:00:00,2018/7/26
2018/7/26 10:30,10980.51,10984.13,10976.81,10976.81,10:30:00,2018/7/26
2018/7/26 11:00,10990.02,10990.02,10982.64,10987.37,11:00:00,2018/7/26
2018/7/26 11:30,10979.88,10985.5,10979.88,10981.98,11:30:00,2018/7/26
2018/7/26 12:00,10982.07,10986.23,10981.6,10982.81,12:00:00,2018/7/26
2018/7/26 12:30,10983.77,10986.04,10983.28,10985.47,12:30:00,2018/7/26
2018/7/26 13:00,10989.67,10992.56,10986.74,10992.56,13:00:00,2018/7/26
2018/7/26 13:30,11010.61,11010.61,11010.61,11010.61,13:30:00,2018/7/26
2018/7/27 09:00,11023.07,11023.83,11019.29,11023.83,09:00:00,2018/7/27
2018/7/27 09:30,11040.35,11042.54,11038.51,11041.9,09:30:00,2018/7/27
2018/7/27 10:00,11031.47,11032.92,11025.14,11030.58,10:00:00,2018/7/27
2018/7/27 10:30,11051.94,11052.39,11043.9,11043.9,10:30:00,2018/7/27
2018/7/27 11:00,11049.79,11058.67,11048.45,11056.75,11:00:00,2018/7/27
2018/7/27 11:30,11054.92,11056.25,11050.43,11055.33,11:30:00,2018/7/27
2018/7/27 12:00,11059.2,11059.2,11056.34,11058.53,12:00:00,2018/7/27
2018/7/27 12:30,11053.91,11059.5,11053.91,11057.16,12:30:00,2018/7/27
2018/7/27 13:00,11054.61,11056.1,11050.78,11053.79,13:00:00,2018/7/27
2018/7/27 13:30,11075.78,11075.78,11075.78,11075.78,13:30:00,2018/7/27
2018/7/30 09:00,11072.7,11073.59,11066.2,11072.65,09:00:00,2018/7/30
2018/7/30 09:30,11057.56,11057.56,11051.21,11052.99,09:30:00,2018/7/30
2018/7/30 10:00,11057.51,11065.74,11057.07,11062.8,10:00:00,2018/7/30
2018/7/30 10:30,11043.71,11043.71,11039.69,11039.69,10:30:00,2018/7/30
2018/7/30 11:00,11022.38,11029.2,11022.38,11026.12,11:00:00,2018/7/30
2018/7/30 11:30,11017.24,11024.97,11017.24,11020.91,11:30:00,2018/7/30
2018/7/30 12:00,11013.75,11019.79,11012.66,11017.43,12:00:00,2018/7/30
2018/7/30 12:30,11004.92,11009.15,11002.12,11007.35,12:30:00,2018/7/30
2018/7/30 13:00,11021.24,11024.11,11016.93,11021.42,13:00:00,2018/7/30
2018/7/30 13:30,11033.54,11033.54,11033.54,11033.54,13:30:00,2018/7/30
2018/7/31 09:00,10997.73,11004.91,10997.73,11000.64,09:00:00,2018/7/31
2018/7/31 09:30,11017.16,11024.35,11017.16,11019.65,09:30:00,2018/7/31
2018/7/31 10:00,11030.03,11030.82,11027.43,11029.53,10:00:00,2018/7/31
2018/7/31 10:30,11036.89,11039.41,11033.5,11039.41,10:30:00,2018/7/31
2018/7/31 11:00,11039.23,11041.38,11038.86,11039.79,11:00:00,2018/7/31
2018/7/31 11:30,11015.23,11015.74,11011.71,11012.85,11:30:00,2018/7/31
2018/7/31 12:00,11021.75,11021.75,11011.48,11017.47,12:00:00,2018/7/31
2018/7/31 12:30,11015.84,11021.11,11013.43,11018.36,12:30:00,2018/7/31
2018/7/31 13:00,11033.57,11033.57,11027.82,11030.61,13:00:00,2018/7/31
2018/7/31 13:30,11057.51,11057.51,11057.51,11057.51,13:30:00,2018/7/31
2018/8/1 09:00,11062.36,11082.16,11062.2,11081.42,09:00:00,2018/8/1
2018/8/1 09:30,11065.46,11065.46,11060.02,11060.07,09:30:00,2018/8/1
2018/8/1 10:00,11080.49,11083.87,11076.28,11083.77,10:00:00,2018/8/1
2018/8/1 10:30,11076.86,11082.64,11076.72,11080.28,10:30:00,2018/8/1
2018/8/1 11:00,11087.13,11087.93,11081.73,11087.08,11:00:00,2018/8/1
2018/8/1 11:30,11080.1,11084.42,11079.01,11084.16,11:30:00,2018/8/1
2018/8/1 12:00,11082.66,11087.3,11082.02,11087.3,12:00:00,2018/8/1
2018/8/1 12:30,11091.65,11091.77,11087.81,11087.81,12:30:00,2018/8/1
2018/8/1 13:00,11086.52,11091.34,11083.84,11087.88,13:00:00,2018/8/1
2018/8/1 13:30,11098.13,11098.13,11098.13,11098.13,13:30:00,2018/8/1
2018/8/2 09:00,11095.67,11095.67,11086.95,11088.26,09:00:00,2018/8/2
2018/8/2 09:30,11064.14,11069.41,11064.14,11068.22,09:30:00,2018/8/2
2018/8/2 10:00,11008.99,11015.22,11006.13,11007.43,10:00:00,2018/8/2
2018/8/2 10:30,11025.59,11025.97,11019.16,11024.29,10:30:00,2018/8/2
2018/8/2 11:00,10986.71,10986.71,10978.7,10980.57,11:00:00,2018/8/2
2018/8/2 11:30,10978.44,10978.44,10968.52,10969.14,11:30:00,2018/8/2
2018/8/2 12:00,10953.3,10958.23,10951.96,10956.65,12:00:00,2018/8/2
2018/8/2 12:30,10925.92,10934.34,10925.92,10927.63,12:30:00,2018/8/2
2018/8/2 13:00,10921.13,10931.71,10920.74,10931.71,13:00:00,2018/8/2
2018/8/2 13:30,10929.77,10929.77,10929.77,10929.77,13:30:00,2018/8/2
2018/8/3 09:00,10957.3,10997.66,10957.3,10997.28,09:00:00,2018/8/3
2018/8/3 09:30,10976.25,10984.68,10976.25,10984.68,09:30:00,2018/8/3
2018/8/3 10:00,11005.09,11005.09,11001.63,11003.48,10:00:00,2018/8/3
2018/8/3 10:30,11007.6,11007.94,11001.38,11005.67,10:30:00,2018/8/3
2018/8/3 11:00,10975.24,10979.01,10972.39,10972.39,11:00:00,2018/8/3
2018/8/3 11:30,10992.45,10997.15,10991.11,10996.22,11:30:00,2018/8/3
2018/8/3 12:00,10990.04,10995.82,10988.45,10995.82,12:00:00,2018/8/3
2018/8/3 12:30,10984.06,10988.73,10982.64,10987.07,12:30:00,2018/8/3
2018/8/3 13:00,10995,11000.35,10993.78,10995.09,13:00:00,2018/8/3
2018/8/3 13:30,11012.43,11012.43,11012.43,11012.43,13:30:00,2018/8/3
2018/8/6 09:00,10997.26,11008.51,10997.26,11008.51,09:00:00,2018/8/6
2018/8/6 09:30,11019.74,11020.9,11013.7,11020.15,09:30:00,2018/8/6
2018/8/6 10:00,11040.16,11045.58,11039.59,11045.27,10:00:00,2018/8/6
2018/8/6 10:30,11051.68,11054.49,11043.71,11048.36,10:30:00,2018/8/6
2018/8/6 11:00,11026,11030.26,11023.62,11025.71,11:00:00,2018/8/6
2018/8/6 11:30,11006.7,11010.03,11003.28,11005.62,11:30:00,2018/8/6
2018/8/6 12:00,11014.4,11014.81,11007.71,11012.25,12:00:00,2018/8/6
2018/8/6 12:30,11013.05,11014.34,11008.02,11008.02,12:30:00,2018/8/6
2018/8/6 13:00,11018.62,11027.84,11018.62,11027.84,13:00:00,2018/8/6
2018/8/6 13:30,11024.1,11024.1,11024.1,11024.1,13:30:00,2018/8/6
2018/8/7 09:00,11024.97,11030.09,11019.47,11020.39,09:00:00,2018/8/7
2018/8/7 09:30,11001.96,11009.73,11001.25,11004.32,09:30:00,2018/8/7
2018/8/7 10:00,11006.64,11009.45,11004.1,11008.01,10:00:00,2018/8/7
2018/8/7 10:30,10990.17,10997.66,10988.49,10995.49,10:30:00,2018/8/7
2018/8/7 11:00,11000.32,11012.12,11000.32,11012.12,11:00:00,2018/8/7
2018/8/7 11:30,11001.79,11008.59,11001.79,11006.97,11:30:00,2018/8/7
2018/8/7 12:00,10998.49,11003.95,10997.21,11003.51,12:00:00,2018/8/7
2018/8/7 12:30,10991.49,10998.47,10991.49,10993.59,12:30:00,2018/8/7
2018/8/7 13:00,11006.08,11006.08,10998.48,10999.1,13:00:00,2018/8/7
2018/8/7 13:30,10983.44,10983.44,10983.44,10983.44,13:30:00,2018/8/7
2018/8/8 09:00,11026.07,11047.88,11026.07,11047.88,09:00:00,2018/8/8
2018/8/8 09:30,11078.31,11079.74,11074.11,11078.25,09:30:00,2018/8/8
2018/8/8 10:00,11077.63,11079.73,11072.29,11077.59,10:00:00,2018/8/8
2018/8/8 10:30,11081.03,11088.25,11078.81,11078.81,10:30:00,2018/8/8
2018/8/8 11:00,11085.96,11086.96,11078.37,11082.88,11:00:00,2018/8/8
2018/8/8 11:30,11079.23,11083.02,11077.12,11082.71,11:30:00,2018/8/8
2018/8/8 12:00,11082.22,11083.42,11075.25,11083.35,12:00:00,2018/8/8
2018/8/8 12:30,11083.88,11083.88,11070.53,11070.53,12:30:00,2018/8/8
2018/8/8 13:00,11057.37,11062.3,11056.37,11058.68,13:00:00,2018/8/8
2018/8/8 13:30,11075.25,11075.25,11075.25,11075.25,13:30:00,2018/8/8
2018/8/9 09:00,11063.62,11063.62,11054.02,11056.22,09:00:00,2018/8/9
