,datetime,o,h,l,c,time,date
7705,2019-11-19 10:00:00,11619.6,11639.79,11617.14,11631.45,10:00:00,2019-11-19
7706,2019-11-19 11:00:00,11631.28,11636.0,11611.68,11613.66,11:00:00,2019-11-19
7707,2019-11-19 12:00:00,11613.58,11628.14,11610.83,11624.25,12:00:00,2019-11-19
7708,2019-11-19 13:00:00,11625.11,11656.4,11620.65,11656.4,13:00:00,2019-11-19
7728,2019-11-20 09:00:00,11645.73,11649.07,11592.87,11612.95,09:00:00,2019-11-20
7729,2019-11-20 10:00:00,11613.29,11623.63,11601.58,11603.8,10:00:00,2019-11-20
7730,2019-11-20 11:00:00,11603.21,11610.04,11592.55,11592.91,11:00:00,2019-11-20
7731,2019-11-20 12:00:00,11598.56,11604.81,11591.73,11600.65,12:00:00,2019-11-20
7732,2019-11-20 13:00:00,11596.81,11631.2,11596.81,11631.2,13:00:00,2019-11-20
7752,2019-11-21 09:00:00,11573.84,11573.84,11478.43,11484.1,09:00:00,2019-11-21
7753,2019-11-21 10:00:00,11484.52,11533.12,11481.04,11527.7,10:00:00,2019-11-21
7754,2019-11-21 11:00:00,11528.9,11536.52,11515.76,11533.95,11:00:00,2019-11-21
7755,2019-11-21 12:00:00,11537.65,11539.17,11526.57,11526.7,12:00:00,2019-11-21
7756,2019-11-21 13:00:00,11526.01,11558.27,11526.01,11558.27,13:00:00,2019-11-21
7776,2019-11-22 09:00:00,11556.75,11577.02,11549.4,11565.51,09:00:00,2019-11-22
7777,2019-11-22 10:00:00,11565.71,11569.91,11547.33,11548.13,10:00:00,2019-11-22
7778,2019-11-22 11:00:00,11548.56,11555.55,11539.04,11541.19,11:00:00,2019-11-22
7779,2019-11-22 12:00:00,11541.68,11554.99,11534.15,11553.76,12:00:00,2019-11-22
7780,2019-11-22 13:00:00,11554.6,11566.8,11543.8,11566.8,13:00:00,2019-11-22
7848,2019-11-25 09:00:00,11590.81,11604.07,11569.71,11585.0,09:00:00,2019-11-25
7849,2019-11-25 10:00:00,11585.05,11604.75,11581.64,11589.97,10:00:00,2019-11-25
7850,2019-11-25 11:00:00,11594.54,11595.83,11579.84,11587.02,11:00:00,2019-11-25
7851,2019-11-25 12:00:00,11586.07,11589.31,11568.13,11574.49,12:00:00,2019-11-25
7852,2019-11-25 13:00:00,11578.75,11580.91,11559.33,11561.58,13:00:00,2019-11-25
7872,2019-11-26 09:00:00,11608.37,11642.96,11593.5,11638.36,09:00:00,2019-11-26
7873,2019-11-26 10:00:00,11638.12,11638.51,11607.88,11616.25,10:00:00,2019-11-26
7874,2019-11-26 11:00:00,11611.3,11626.32,11608.48,11618.92,11:00:00,2019-11-26
7875,2019-11-26 12:00:00,11619.21,11631.78,11615.42,11616.09,12:00:00,2019-11-26
7876,2019-11-26 13:00:00,11620.33,11628.87,11576.82,11576.82,13:00:00,2019-11-26
8232,2019-12-11 09:00:00,11635.07,11655.75,11622.58,11647.05,09:00:00,2019-12-11
8233,2019-12-11 10:00:00,11648.36,11671.77,11644.57,11664.21,10:00:00,2019-12-11
8234,2019-12-11 11:00:00,11668.16,11677.12,11662.18,11673.15,11:00:00,2019-12-11
8235,2019-12-11 12:00:00,11672.62,11689.59,11670.43,11684.11,12:00:00,2019-12-11
8236,2019-12-11 13:00:00,11684.57,11700.77,11672.28,11700.77,13:00:00,2019-12-11
8256,2019-12-12 09:00:00,11766.98,11842.15,11766.98,11836.99,09:00:00,2019-12-12
8257,2019-12-12 10:00:00,11838.1,11875.98,11836.3,11875.27,10:00:00,2019-12-12
8258,2019-12-12 11:00:00,11875.3,11875.3,11841.55,11856.63,11:00:00,2019-12-12
8259,2019-12-12 12:00:00,11856.3,11862.82,11842.39,11858.48,12:00:00,2019-12-12
8260,2019-12-12 13:00:00,11858.03,11862.91,11836.42,11836.42,13:00:00,2019-12-12
8280,2019-12-13 09:00:00,11937.9,11990.78,11937.9,11942.17,09:00:00,2019-12-13
8281,2019-12-13 10:00:00,11941.98,11947.32,11913.02,11942.74,10:00:00,2019-12-13
8282,2019-12-13 11:00:00,11938.43,11956.21,11930.58,11936.41,11:00:00,2019-12-13
8283,2019-12-13 12:00:00,11936.58,11948.44,11927.45,11940.79,12:00:00,2019-12-13
8284,2019-12-13 13:00:00,11949.39,11949.39,11927.0,11927.73,13:00:00,2019-12-13
8352,2019-12-16 09:00:00,11915.61,11975.73,11915.61,11950.29,09:00:00,2019-12-16
8353,2019-12-16 10:00:00,11956.61,11965.28,11932.83,11941.92,10:00:00,2019-12-16
8354,2019-12-16 11:00:00,11945.6,11963.51,11941.42,11954.39,11:00:00,2019-12-16
8355,2019-12-16 12:00:00,11949.44,11969.55,11946.92,11959.77,12:00:00,2019-12-16
8356,2019-12-16 13:00:00,11960.72,11964.1,11939.77,11939.77,13:00:00,2019-12-16
8712,2019-12-31 09:00:00,12019.19,12047.75,12012.47,12026.89,09:00:00,2019-12-31
8713,2019-12-31 10:00:00,12026.37,12034.46,12013.8,12029.07,10:00:00,2019-12-31
8714,2019-12-31 11:00:00,12030.2,12035.48,12020.45,12026.26,11:00:00,2019-12-31
8715,2019-12-31 12:00:00,12025.88,12029.63,12002.85,12009.3,12:00:00,2019-12-31
8716,2019-12-31 13:00:00,12009.66,12016.51,11997.14,11997.14,13:00:00,2019-12-31
